pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AHam	dDocent_Contig_23874	1	1000	0.0004288777698355	138	33	76945	334
CBat	dDocent_Contig_23874	1	1000	0.0004658558296498	138	213	457223	298
AHam	dDocent_Contig_23880	1	1000	0.0008510212254705	155	68	79904	572
CBat	dDocent_Contig_23880	1	1000	0.0012169872136013	155	606	497951	526
AHam	dDocent_Contig_23883	1	1000	0.0	39	0	23425	34
CBat	dDocent_Contig_23883	1	1000	0.0	39	0	135624	4
AHam	dDocent_Contig_23892	1	1000	0.0	186	0	100113	566
CBat	dDocent_Contig_23892	1	1000	0.0	186	0	647736	8
AHam	dDocent_Contig_23895	1	1000	0.0	109	0	41700	892
CBat	dDocent_Contig_23895	1	1000	0.0	109	0	351446	352
AHam	dDocent_Contig_23905	1	1000	0.0	126	0	69061	350
CBat	dDocent_Contig_23905	1	1000	0.0007589390683673	126	326	429547	122
AHam	dDocent_Contig_23907	1	1000	0.0014416492467382	86	60	41619	378
CBat	dDocent_Contig_23907	1	1000	0.0024436000788477	86	719	294238	68
AHam	dDocent_Contig_23909	1	1000	0.0026867151735986	153	233	86723	302
CBat	dDocent_Contig_23909	1	1000	0.0010943107380923	153	569	519962	168
AHam	dDocent_Contig_23921	1	1000	0.0	15	0	4875	150
CBat	dDocent_Contig_23921	1	1000	0.0	15	0	36225	210
AHam	dDocent_Contig_23922	1	1000	0.0022485946283572	126	144	64040	464
CBat	dDocent_Contig_23922	1	1000	0.0026543767351405	126	1111	418554	260
AHam	dDocent_Contig_23929	1	1000	0.0	128	0	57343	730
CBat	dDocent_Contig_23929	1	1000	0.0	128	0	440948	64
AHam	dDocent_Contig_23936	1	1000	0.0	87	0	54189	18
CBat	dDocent_Contig_23936	1	1000	0.0005731510571452	87	162	282648	252
AHam	dDocent_Contig_23946	1	1000	0.0	60	0	32473	158
CBat	dDocent_Contig_23946	1	1000	0.0	60	0	152099	738
AHam	dDocent_Contig_23958	1	1000	0.0007380073800738	77	31	42005	194
CBat	dDocent_Contig_23958	1	1000	0.0016412640780841	77	377	229701	482
AHam	dDocent_Contig_23960	1	1000	0.0	28	0	9979	250
CBat	dDocent_Contig_23960	1	1000	0.0	28	0	82260	192
AHam	dDocent_Contig_23961	1	1000	0.0035174514205642	154	246	69937	854
CBat	dDocent_Contig_23961	1	1000	0.0022569381192438	154	1177	521503	186
AHam	dDocent_Contig_23964	1	1000	0.0	196	0	92343	1010
CBat	dDocent_Contig_23964	1	1000	0.0009943446647194	196	640	643640	488
AHam	dDocent_Contig_23970	1	1000	0.0017357889106014	174	159	91601	598
CBat	dDocent_Contig_23970	1	1000	0.0013237826917145	174	764	577134	364
AHam	dDocent_Contig_23973	1	1000	0.002887598685221	124	188	65106	420
CBat	dDocent_Contig_23973	1	1000	0.001958797545783	124	839	428324	48
AHam	dDocent_Contig_23974	1	1000	0.0040756209269011	79	202	49563	6
CBat	dDocent_Contig_23974	1	1000	0.0018847065446638	79	462	245131	374
AHam	dDocent_Contig_23981	1	1000	0.0	94	0	46610	380
CBat	dDocent_Contig_23981	1	1000	0.0	94	0	290510	460
AHam	dDocent_Contig_23985	1	1000	0.0	91	0	32649	794
CBat	dDocent_Contig_23985	1	1000	0.0018332647417953	91	539	294011	286
AHam	dDocent_Contig_23989	1	1000	0.0	84	0	43052	296
CBat	dDocent_Contig_23989	1	1000	0.0	84	0	245056	600
AHam	dDocent_Contig_23990	1	1000	0.0	37	0	20692	76
CBat	dDocent_Contig_23990	1	1000	0.0	37	0	128817	2
AHam	dDocent_Contig_23998	1	1000	0.0063136096168901	147	500	79194	440
CBat	dDocent_Contig_23998	1	1000	0.0054420986965229	147	2652	487312	316
AHam	dDocent_Contig_24002	1	1000	0.002922168279786	120	189	64678	324
CBat	dDocent_Contig_24002	1	1000	0.0018162490049676	120	721	396972	264
AHam	dDocent_Contig_24020	1	1000	0.0	101	0	48815	446
CBat	dDocent_Contig_24020	1	1000	0.0	101	0	350766	16
AHam	dDocent_Contig_24023	1	1000	0.0	142	0	82551	210
CBat	dDocent_Contig_24023	1	1000	0.0003378993060068	142	156	461676	408
AHam	dDocent_Contig_24028	1	1000	0.0	158	0	87416	384
CBat	dDocent_Contig_24028	1	1000	0.0003101059030339	158	166	535301	190
AHam	dDocent_Contig_24038	1	1000	0.0	109	0	47813	650
CBat	dDocent_Contig_24038	1	1000	0.0004349861801265	109	144	331045	610
AHam	dDocent_Contig_24043	1	1000	0.0	118	0	51224	720
CBat	dDocent_Contig_24043	1	1000	0.0	118	0	372037	494
AHam	dDocent_Contig_24049	1	1000	0.0010216390536914	162	83	81242	636
CBat	dDocent_Contig_24049	1	1000	0.0007306421656754	162	393	537883	330
AHam	dDocent_Contig_24054	1	1000	0.0	94	0	46502	380
CBat	dDocent_Contig_24054	1	1000	0.0	94	0	327684	0
AHam	dDocent_Contig_24062	1	1000	0.0004777000911972	126	33	69081	310
CBat	dDocent_Contig_24062	1	1000	0.0	126	0	374262	812
AHam	dDocent_Contig_24064	1	1000	0.0015097207530117	168	147	97369	262
CBat	dDocent_Contig_24064	1	1000	0.0024044128046768	168	1377	572697	158
AHam	dDocent_Contig_24070	1	1000	0.0040837161817253	115	240	58770	424
CBat	dDocent_Contig_24070	1	1000	0.0026032100090121	115	985	378379	278
AHam	dDocent_Contig_24076	1	1000	0.0	84	0	38593	438
CBat	dDocent_Contig_24076	1	1000	0.0	84	0	289029	46
AHam	dDocent_Contig_24078	1	1000	0.0008785493393308	76	25	28456	624
CBat	dDocent_Contig_24078	1	1000	0.0	76	0	211661	678
AHam	dDocent_Contig_24079	1	1000	0.0043695559046123	114	306	70030	52
CBat	dDocent_Contig_24079	1	1000	0.0044035397309778	114	1355	307707	1154
AHam	dDocent_Contig_24085	1	1000	0.0016493748337323	155	155	93975	118
CBat	dDocent_Contig_24085	1	1000	0.0014333438242978	155	756	527438	160
AHam	dDocent_Contig_24086	1	1000	0.0	111	0	60255	326
CBat	dDocent_Contig_24086	1	1000	0.0	111	0	371080	196
AHam	dDocent_Contig_24103	1	1000	0.0	47	0	3479	1174
CBat	dDocent_Contig_24103	1	1000	0.0	47	0	105823	782
AHam	dDocent_Contig_24110	1	1000	0.0071329433053989	109	406	56919	350
CBat	dDocent_Contig_24110	1	1000	0.005395600466023	109	1871	346764	412
AHam	dDocent_Contig_24118	1	1000	0.0004507463070998	133	35	77649	194
CBat	dDocent_Contig_24118	1	1000	0.0006298674129095	133	280	444538	240
AHam	dDocent_Contig_24121	1	1000	0.0038421455746267	145	306	79643	366
CBat	dDocent_Contig_24121	1	1000	0.0032277696195012	145	1554	481447	294
AHam	dDocent_Contig_24122	1	1000	0.0008468557067147	76	31	36606	340
CBat	dDocent_Contig_24122	1	1000	0.0006528307712666	76	148	226705	478
AHam	dDocent_Contig_24142	1	1000	0.0	68	0	24860	576
CBat	dDocent_Contig_24142	1	1000	0.0003550628737958	68	77	216863	250
AHam	dDocent_Contig_24160	1	1000	0.0	54	0	29774	124
CBat	dDocent_Contig_24160	1	1000	0.0009048965619883	54	152	167975	250
AHam	dDocent_Contig_24164	1	1000	0.0	64	0	39841	14
CBat	dDocent_Contig_24164	1	1000	0.0	64	0	186154	468
AHam	dDocent_Contig_24168	1	1000	0.0	137	0	71905	434
CBat	dDocent_Contig_24168	1	1000	0.0001812991063919	137	83	457807	246
AHam	dDocent_Contig_24182	1	1000	0.0069076675109371	49	120	17372	436
CBat	dDocent_Contig_24182	1	1000	0.008422453602565	49	1253	148769	274
AHam	dDocent_Contig_24185	1	1000	0.0	38	0	20928	88
CBat	dDocent_Contig_24185	1	1000	0.0	38	0	107853	310
AHam	dDocent_Contig_24188	1	1000	0.0	13	0	6387	54
CBat	dDocent_Contig_24188	1	1000	0.0	13	0	31258	184
AHam	dDocent_Contig_24190	1	1000	0.0	153	0	69568	836
CBat	dDocent_Contig_24190	1	1000	0.0003220504401683	153	164	509237	298
AHam	dDocent_Contig_24194	1	1000	0.0024619788003007	154	203	82454	436
CBat	dDocent_Contig_24194	1	1000	0.002521725391057	154	1197	474675	786
AHam	dDocent_Contig_24200	1	1000	0.0060099925176799	87	249	41431	406
CBat	dDocent_Contig_24200	1	1000	0.0080495293499777	87	2391	297036	76
AHam	dDocent_Contig_24203	1	1000	0.0243752255982334	77	1148	47097	42
CBat	dDocent_Contig_24203	1	1000	0.0265350657670824	77	6627	249745	234
AHam	dDocent_Contig_24204	1	1000	0.0010704615578364	125	68	63524	476
CBat	dDocent_Contig_24204	1	1000	0.0011550129756204	125	474	410385	314
AHam	dDocent_Contig_24206	1	1000	0.0	98	0	48251	410
CBat	dDocent_Contig_24206	1	1000	0.0	98	0	305175	450
AHam	dDocent_Contig_24207	1	1000	0.0	104	0	53727	354
CBat	dDocent_Contig_24207	1	1000	0.0	104	0	327619	434
AHam	dDocent_Contig_24208	1	1000	0.0064433955195924	56	172	26694	260
CBat	dDocent_Contig_24208	1	1000	0.005076881968567	56	836	164668	384
AHam	dDocent_Contig_24214	1	1000	0.0041535138727363	48	75	18057	390
CBat	dDocent_Contig_24214	1	1000	0.0016491833153856	48	219	132793	438
AHam	dDocent_Contig_24217	1	1000	0.006677796327212	181	672	100632	428
CBat	dDocent_Contig_24217	1	1000	0.0035513432545967	181	2231	628213	34
AHam	dDocent_Contig_24225	1	1000	0.0058378337263253	107	307	52588	444
CBat	dDocent_Contig_24225	1	1000	0.0093551990595563	107	3040	324953	602
AHam	dDocent_Contig_24242	1	1000	0.0032445137061543	116	127	39143	1114
CBat	dDocent_Contig_24242	1	1000	0.0017071310063003	116	640	374898	364
AHam	dDocent_Contig_24250	1	1000	0.0	145	0	76002	464
CBat	dDocent_Contig_24250	1	1000	0.0	145	0	470658	432
AHam	dDocent_Contig_24252	1	1000	0.0056757335617905	117	318	56028	540
CBat	dDocent_Contig_24252	1	1000	0.0035864645960709	117	1409	392866	184
AHam	dDocent_Contig_24259	1	1000	0.002767080960177	98	120	43367	570
CBat	dDocent_Contig_24259	1	1000	0.0019551272895778	98	616	315069	326
AHam	dDocent_Contig_24261	1	1000	0.0	111	0	54165	474
CBat	dDocent_Contig_24261	1	1000	0.0	111	0	382350	56
AHam	dDocent_Contig_24263	1	1000	0.0071971809907348	140	529	73501	446
CBat	dDocent_Contig_24263	1	1000	0.0063473933618297	140	2912	458771	362
AHam	dDocent_Contig_24273	1	1000	0.0	85	0	33741	626
CBat	dDocent_Contig_24273	1	1000	0.0	85	0	276098	248
AHam	dDocent_Contig_24274	1	1000	0.0113770768797521	130	606	53265	910
CBat	dDocent_Contig_24274	1	1000	0.0082444241064152	130	3288	398815	674
AHam	dDocent_Contig_24275	1	1000	0.0	122	0	46833	958
CBat	dDocent_Contig_24275	1	1000	0.0	122	0	404613	254
AHam	dDocent_Contig_24277	1	1000	0.0	80	0	40670	300
CBat	dDocent_Contig_24277	1	1000	0.0	80	0	237665	518
AHam	dDocent_Contig_24283	1	1000	0.0007197696737044	83	33	45848	188
CBat	dDocent_Contig_24283	1	1000	0.0022716516800757	83	576	253560	444
AHam	dDocent_Contig_24288	1	1000	0.0	158	0	87897	358
CBat	dDocent_Contig_24288	1	1000	0.0	158	0	524934	324
AHam	dDocent_Contig_24290	1	1000	0.0	62	0	35727	98
CBat	dDocent_Contig_24290	1	1000	0.0004107886622329	62	79	192313	294
AHam	dDocent_Contig_24298	1	1000	0.0068290112206583	122	311	45541	1014
CBat	dDocent_Contig_24298	1	1000	0.0056551907870039	122	2335	412895	154
AHam	dDocent_Contig_24301	1	1000	0.0133306870431014	62	403	30231	266
CBat	dDocent_Contig_24301	1	1000	0.013512861607071	62	2521	186563	370
AHam	dDocent_Contig_24312	1	1000	0.0091285991403902	52	240	26291	194
CBat	dDocent_Contig_24312	1	1000	0.0063820919368563	52	735	115166	884
AHam	dDocent_Contig_24323	1	1000	0.0	78	0	26834	732
CBat	dDocent_Contig_24323	1	1000	0.0	78	0	240489	390
AHam	dDocent_Contig_24342	1	1000	0.0007326169967143	85	33	45044	252
CBat	dDocent_Contig_24342	1	1000	0.0017237027153726	85	478	277310	232
AHam	dDocent_Contig_24345	1	1000	0.0	107	0	16820	2004
CBat	dDocent_Contig_24345	1	1000	0.0	107	0	260486	1496
AHam	dDocent_Contig_24350	1	1000	0.0	21	0	770	568
CBat	dDocent_Contig_24350	1	1000	0.0	21	0	26500	700
AHam	dDocent_Contig_24351	1	1000	0.0032068259581108	125	224	69851	278
CBat	dDocent_Contig_24351	1	1000	0.0029735785158952	125	1152	387412	604
AHam	dDocent_Contig_24354	1	1000	0.0	172	0	92981	494
CBat	dDocent_Contig_24354	1	1000	0.0	172	0	589638	124
AHam	dDocent_Contig_24356	1	1000	0.0028601479895927	97	155	54193	218
CBat	dDocent_Contig_24356	1	1000	0.0025525128034172	97	781	305973	402
AHam	dDocent_Contig_24361	1	1000	0.0	154	0	70403	842
CBat	dDocent_Contig_24361	1	1000	0.0	154	0	530747	74
AHam	dDocent_Contig_24363	1	1000	0.0	93	0	50401	242
CBat	dDocent_Contig_24363	1	1000	0.0	93	0	244667	1022
AHam	dDocent_Contig_24372	1	1000	0.0015886720773614	152	138	86865	286
CBat	dDocent_Contig_24372	1	1000	0.0004712220676919	152	247	524169	70
AHam	dDocent_Contig_24374	1	1000	0.002318357451322	146	153	65995	858
CBat	dDocent_Contig_24374	1	1000	0.0026847209184333	146	1307	486829	270
AHam	dDocent_Contig_24410	1	1000	0.0041087635360932	133	225	54761	922
CBat	dDocent_Contig_24410	1	1000	0.0026977750388044	133	1055	391063	910
AHam	dDocent_Contig_24412	1	1000	0.0	110	0	45764	736
CBat	dDocent_Contig_24412	1	1000	0.0	110	0	356579	330
AHam	dDocent_Contig_24420	1	1000	0.0013701132626963	128	105	76636	128
CBat	dDocent_Contig_24420	1	1000	0.0011655351263148	128	480	411828	424
AHam	dDocent_Contig_24426	1	1000	0.0	85	0	53550	0
CBat	dDocent_Contig_24426	1	1000	0.0	85	0	266108	372
AHam	dDocent_Contig_24430	1	1000	0.0015546726550354	175	126	81046	976
CBat	dDocent_Contig_24430	1	1000	0.0013389304835931	175	806	601973	98
AHam	dDocent_Contig_24436	1	1000	0.0016382544280355	175	138	84236	836
CBat	dDocent_Contig_24436	1	1000	0.0006984360206737	175	405	579867	374
AHam	dDocent_Contig_24440	1	1000	0.0	60	0	29577	246
CBat	dDocent_Contig_24440	1	1000	0.0	60	0	208335	10
AHam	dDocent_Contig_24450	1	1000	0.0	89	0	43692	372
CBat	dDocent_Contig_24450	1	1000	0.0	89	0	272017	474
AHam	dDocent_Contig_24451	1	1000	0.0037257924009917	123	278	74615	86
CBat	dDocent_Contig_24451	1	1000	0.0033364973896535	123	1406	421400	92
AHam	dDocent_Contig_24473	1	1000	0.0066455021440924	148	561	84418	300
CBat	dDocent_Contig_24473	1	1000	0.0082555751410967	148	4084	494696	264
AHam	dDocent_Contig_24475	1	1000	0.0040869668527979	78	172	42085	214
CBat	dDocent_Contig_24475	1	1000	0.0012025304782456	78	326	271095	10
AHam	dDocent_Contig_24491	1	1000	0.0042435204325011	176	427	100624	336
CBat	dDocent_Contig_24491	1	1000	0.0016284804615578	176	980	601788	144
AHam	dDocent_Contig_24602	1	1000	0.0020572875454977	106	104	50552	520
CBat	dDocent_Contig_24602	1	1000	0.0006537816029819	106	231	353329	198
AHam	dDocent_Contig_24608	1	1000	0.0063216323174178	130	369	58371	738
CBat	dDocent_Contig_24608	1	1000	0.0075475951621447	130	3348	443585	118
AHam	dDocent_Contig_24614	1	1000	0.0063369104304361	157	535	84426	456
CBat	dDocent_Contig_24614	1	1000	0.0088533302187052	157	4548	513705	410
AHam	dDocent_Contig_24622	1	1000	0.0	11	0	5151	54
CBat	dDocent_Contig_24622	1	1000	0.0	11	0	21551	230
AHam	dDocent_Contig_24629	1	1000	0.0	93	0	52532	180
CBat	dDocent_Contig_24629	1	1000	0.0	93	0	303424	260
AHam	dDocent_Contig_24631	1	1000	0.0116807422386106	88	491	42035	410
CBat	dDocent_Contig_24631	1	1000	0.0129715519669514	88	3454	266275	506
AHam	dDocent_Contig_24635	1	1000	0.0	40	0	14696	336
CBat	dDocent_Contig_24635	1	1000	0.0019686774601122	40	201	102099	482
AHam	dDocent_Contig_24638	1	1000	0.0	68	0	39597	94
CBat	dDocent_Contig_24638	1	1000	0.000684287058421	68	152	222129	182
AHam	dDocent_Contig_24649	1	1000	0.0010858394896554	105	56	51573	450
CBat	dDocent_Contig_24649	1	1000	0.0041911686687105	105	1501	358134	96
AHam	dDocent_Contig_24651	1	1000	0.0038200183654729	64	104	27225	406
CBat	dDocent_Contig_24651	1	1000	0.0021676723885406	64	444	204828	224
AHam	dDocent_Contig_24661	1	1000	0.0010639468760318	65	29	27257	426
CBat	dDocent_Contig_24661	1	1000	0.000762020879372	65	160	209968	204
AHam	dDocent_Contig_24667	1	1000	0.0	154	0	84585	382
CBat	dDocent_Contig_24667	1	1000	0.0	154	0	525063	146
AHam	dDocent_Contig_24670	1	1000	0.0	306	0	183478	292
CBat	dDocent_Contig_24670	1	1000	0.0	306	0	1011053	702
AHam	dDocent_Contig_24696	1	1000	0.0053756684678646	120	385	71619	122
CBat	dDocent_Contig_24696	1	1000	0.0054370875950565	120	2205	405548	160
AHam	dDocent_Contig_24701	1	1000	0.0	88	0	55440	0
CBat	dDocent_Contig_24701	1	1000	0.0	88	0	288829	222
AHam	dDocent_Contig_24708	1	1000	0.0	117	0	64532	356
CBat	dDocent_Contig_24708	1	1000	0.0	117	0	363064	556
AHam	dDocent_Contig_24713	1	1000	0.0	102	0	46507	546
CBat	dDocent_Contig_24713	1	1000	0.0	102	0	330836	304
AHam	dDocent_Contig_24714	1	1000	0.0085543549443352	44	209	24432	96
CBat	dDocent_Contig_24714	1	1000	0.0111542242226705	44	1078	96645	758
AHam	dDocent_Contig_24723	1	1000	0.0012687758359595	96	62	48866	348
CBat	dDocent_Contig_24723	1	1000	0.001510170344729	96	486	321818	156
AHam	dDocent_Contig_24730	1	1000	0.0	112	0	68047	74
CBat	dDocent_Contig_24730	1	1000	0.0	112	0	390267	2
AHam	dDocent_Contig_24738	1	1000	0.0	52	0	24469	254
CBat	dDocent_Contig_24738	1	1000	0.0	52	0	150362	388
AHam	dDocent_Contig_24755	1	1000	0.0013112667091024	151	103	78550	520
CBat	dDocent_Contig_24755	1	1000	0.0001661528606317	151	83	499540	340
AHam	dDocent_Contig_24757	1	1000	0.0089080333465195	116	608	68253	142
CBat	dDocent_Contig_24757	1	1000	0.005608296045471	116	1855	330760	936
AHam	dDocent_Contig_24761	1	1000	0.0	42	0	19086	228
CBat	dDocent_Contig_24761	1	1000	0.0	42	0	112882	428
AHam	dDocent_Contig_24765	1	1000	0.002493650427153	103	108	43310	688
CBat	dDocent_Contig_24765	1	1000	0.0036090234601549	103	1201	332777	322
AHam	dDocent_Contig_24776	1	1000	0.0	166	0	78105	870
CBat	dDocent_Contig_24776	1	1000	0.0002926721322592	166	164	560354	228
AHam	dDocent_Contig_24789	1	1000	0.0008777016754698	158	56	63803	1170
CBat	dDocent_Contig_24789	1	1000	0.0009058500931327	158	480	529889	254
AHam	dDocent_Contig_24791	1	1000	0.0	40	0	15690	300
CBat	dDocent_Contig_24791	1	1000	0.0	40	0	92635	618
AHam	dDocent_Contig_24798	1	1000	0.0046208009388293	144	315	68170	748
CBat	dDocent_Contig_24798	1	1000	0.004052960304114	144	1998	492973	110
AHam	dDocent_Contig_24821	1	1000	0.0086481017537097	137	718	83024	100
CBat	dDocent_Contig_24821	1	1000	0.0067677634962545	137	3145	464703	158
AHam	dDocent_Contig_24828	1	1000	0.0152877544404443	102	896	58609	182
CBat	dDocent_Contig_24828	1	1000	0.0157838367702584	102	5217	330528	320
AHam	dDocent_Contig_24838	1	1000	0.0082809500508149	60	220	26567	346
CBat	dDocent_Contig_24838	1	1000	0.0028626228998312	60	497	173617	446
AHam	dDocent_Contig_24847	1	1000	0.0061138524491515	157	508	83090	528
CBat	dDocent_Contig_24847	1	1000	0.0067768175877338	157	3474	512630	424
AHam	dDocent_Contig_24850	1	1000	0.0	56	0	10917	886
CBat	dDocent_Contig_24850	1	1000	0.0	56	0	176803	226
AHam	dDocent_Contig_24859	1	1000	0.0	170	0	84089	702
CBat	dDocent_Contig_24859	1	1000	0.0	170	0	553676	480
AHam	dDocent_Contig_24860	1	1000	0.0	6	0	2854	28
CBat	dDocent_Contig_24860	1	1000	0.0	6	0	18175	34
AHam	dDocent_Contig_24864	1	1000	0.0147948186745349	94	707	47787	354
CBat	dDocent_Contig_24864	1	1000	0.0119147969874108	94	3463	290647	458
AHam	dDocent_Contig_24871	1	1000	0.0023683975332916	148	159	67134	828
CBat	dDocent_Contig_24871	1	1000	0.00275332268262	148	1377	500123	194
AHam	dDocent_Contig_24877	1	1000	0.0037521427972044	146	313	83419	282
CBat	dDocent_Contig_24877	1	1000	0.0041378822530827	146	2106	508956	0
AHam	dDocent_Contig_24896	1	1000	0.0022141087112714	131	151	68199	430
CBat	dDocent_Contig_24896	1	1000	0.0012727671713846	131	551	432915	294
AHam	dDocent_Contig_24905	1	1000	0.0	82	0	37617	438
CBat	dDocent_Contig_24905	1	1000	0.0	82	0	242115	546
AHam	dDocent_Contig_24918	1	1000	0.0009484563055991	73	29	30576	484
CBat	dDocent_Contig_24918	1	1000	0.0	73	0	216843	470
AHam	dDocent_Contig_24922	1	1000	0.0	57	0	16381	658
CBat	dDocent_Contig_24922	1	1000	0.0	57	0	196557	26
AHam	dDocent_Contig_24926	1	1000	0.0141740541071984	128	865	61027	618
CBat	dDocent_Contig_24926	1	1000	0.010261167060184	128	4259	415060	384
AHam	dDocent_Contig_24936	1	1000	0.0017482826213643	102	99	56627	234
CBat	dDocent_Contig_24936	1	1000	0.001614281027813	102	497	307877	598
AHam	dDocent_Contig_24944	1	1000	0.0	64	0	27840	384
CBat	dDocent_Contig_24944	1	1000	0.0	64	0	161191	802
AHam	dDocent_Contig_24954	1	1000	0.0020872540633019	118	122	58450	484
CBat	dDocent_Contig_24954	1	1000	0.0010067702027399	118	385	382411	354
AHam	dDocent_Contig_24961	1	1000	0.0034441382988178	90	155	45004	360
CBat	dDocent_Contig_24961	1	1000	0.00224931886823	90	639	284086	364
AHam	dDocent_Contig_24966	1	1000	0.0	8	0	2600	80
CBat	dDocent_Contig_24966	1	1000	0.0	8	0	21608	80
AHam	dDocent_Contig_24970	1	1000	0.0040498388681131	127	235	58027	678
CBat	dDocent_Contig_24970	1	1000	0.00300063061752	127	1299	432909	122
AHam	dDocent_Contig_24973	1	1000	0.007897545357524	120	518	65590	308
CBat	dDocent_Contig_24973	1	1000	0.0078748254085226	120	2757	350103	858
AHam	dDocent_Contig_24978	1	1000	0.0	166	0	75967	914
CBat	dDocent_Contig_24978	1	1000	0.0	166	0	570446	100
AHam	dDocent_Contig_24998	1	1000	0.0	43	0	20299	206
CBat	dDocent_Contig_24998	1	1000	0.0064774505273568	43	799	123351	334
AHam	dDocent_Contig_25004	1	1000	0.0005621033544877	115	31	55150	528
CBat	dDocent_Contig_25004	1	1000	0.0010722503691567	115	411	383306	224
AHam	dDocent_Contig_25007	1	1000	0.0	39	0	21883	78
CBat	dDocent_Contig_25007	1	1000	0.0	39	0	115921	250
AHam	dDocent_Contig_25015	1	1000	0.0037391625919382	116	273	73011	2
CBat	dDocent_Contig_25015	1	1000	0.0042765197682126	116	1600	374136	376
AHam	dDocent_Contig_25034	1	1000	0.0	153	0	75166	656
CBat	dDocent_Contig_25034	1	1000	0.0001621777937567	153	83	511784	268
AHam	dDocent_Contig_25041	1	1000	0.0	72	0	45084	8
CBat	dDocent_Contig_25041	1	1000	0.0	72	0	250662	4
AHam	dDocent_Contig_25042	1	1000	0.0008879834939538	129	68	76578	144
CBat	dDocent_Contig_25042	1	1000	0.00055341764585	129	237	428248	260
AHam	dDocent_Contig_25044	1	1000	0.0043629722325565	157	387	88701	314
CBat	dDocent_Contig_25044	1	1000	0.0025832884584244	157	1372	531106	200
AHam	dDocent_Contig_25046	1	1000	0.0029838022165387	79	112	37536	372
CBat	dDocent_Contig_25046	1	1000	0.0066362836811385	79	1577	237633	474
AHam	dDocent_Contig_25047	1	1000	0.003284864355776	89	143	43533	386
CBat	dDocent_Contig_25047	1	1000	0.0047299370315718	89	1295	273788	452
AHam	dDocent_Contig_25065	1	1000	0.0023180518286153	162	184	79377	790
CBat	dDocent_Contig_25065	1	1000	0.0020189850310332	162	1106	547800	208
AHam	dDocent_Contig_25086	1	1000	0.0027084035396462	151	217	80121	458
CBat	dDocent_Contig_25086	1	1000	0.0029586178295203	151	1384	467786	728
AHam	dDocent_Contig_25109	1	1000	0.0042808327934656	141	337	78723	318
CBat	dDocent_Contig_25109	1	1000	0.0054147241647241	141	2453	453024	476
AHam	dDocent_Contig_25114	1	1000	0.0	112	0	52495	554
CBat	dDocent_Contig_25114	1	1000	0.0	112	0	316228	936
AHam	dDocent_Contig_25119	1	1000	0.0	169	0	93166	416
CBat	dDocent_Contig_25119	1	1000	0.0	169	0	582771	78
AHam	dDocent_Contig_25120	1	1000	0.0	167	0	96294	272
